thread_id,text,tag
17851,"A sequence of non-negative rational numbers $ a(1), a(2), a(3), \ldots$ satisfies $ a(m) + a(n) = a(mn)$ for arbitrary natural $ m$ and $ n$. Show that not all elements of the sequence can be distinct.",['algebra']
17852,"A country has 1001 cities, and each two cities are connected by a one-way street. From each city exactly 500 roads begin, and in each city 500 roads end. Now an independent republic splits itself off the country, which contains 668 of the 1001 cities. Prove that one can reach every other city of the republic from each city of this republic without being forced to leave the republic.",['combinatorics']
17854,"A triangle $ T$ is contained inside a point-symmetrical polygon $ M.$ The triangle $ T'$ is the mirror image of the triangle $ T$ with the reflection at one point $ P$, which inside the triangle $ T$ lies. Prove that at least one of the vertices of the triangle $ T'$ lies in inside or on the boundary of the polygon $ M.$",['geometry']
17915,"The polynomials $ P(x)$ and $ Q(x)$ are given. It is known that for a certain polynomial $ R(x, y)$ the identity $ P(x) - P(y) = R(x, y) (Q(x) - Q(y))$ applies. Prove that there is a polynomial $ S(x)$ so that $ P(x) = S(Q(x)) \quad \forall x.$",['algebra']
17916,"A rectangular array has 9 rows and 2004 columns. In the 9 * 2004 cells of the table we place the numbers from 1 to 2004, each 9 times. And we do this in such a way that two numbers, which stand in exactly the same column in and differ around at most by 3. Find the smallest possible sum of all numbers in the first row.",['combinatorics']
17918,"Let $ I(A)$ and $ I(B)$ be the centers of the excircles of a triangle $ ABC,$ which touches the sides $ BC$ and $ CA$ in its interior. Furthermore let $ P$ a point on the circumcircle $ \omega$ of the triangle $ ABC.$ Show that the center of the segment which connects the circumcenters of the triangles $ I(A)CP$ and $ I(B)CP$ coincides with the center of the circle $ \omega.$",['geometry']
17919,"Let $ M = \{ x_1..., x_{30}\}$ a set which consists of 30 distinct positive numbers, let $ A_n,$ $ 1 \leq n \leq 30,$ the sum of all possible products with $ n$ elements each of the set $ M.$ Prove if $ A_{15} &gt; A_{10},$ then $ A_1 &gt; 1.$",['combinatorics']
17924,"Prove that there is no finite set which contains more than $ 2N,$ with $ N &gt; 3,$ pairwise non-collinear vectors of the plane, and to which the following two characteristics apply:
1) for $ N$ arbitrary vectors from this set there are always further $ N-1$ vectors from this set so that the sum of these is $ 2N-1$ vectors is equal to the zero-vector;
2) for $ N$ arbitrary vectors from this set there are always further $ N$ vectors from this set so that the sum of these is $ 2N$ vectors is equal to the zero-vector.",['geometry']
17926,"In a country there are several cities; some of these cities are connected by airlines, so that an airline connects exactly two cities in each case and both flight directions are possible. Each airline belongs to one of $k$ flight companies; two airlines of the same flight company have always a common final point. Show that one can partition all cities in $k+2$ groups in such a way that two cities from exactly the same group are never connected by an airline with each other.",['combinatorics']
18002,"Let $ p=\sum\limits_{k=0}^n a_kX^k\in R[X] $ a polynomial such that all his roots  lie in the half plane $ \{z\in C| Re(z)&lt;0 \}. $ Prove that $ a_ka_{k+3}&lt;a_{k+1}a_{k+2}, $ for every k=0,1,2...,n-3.",['algebra']
18074,"Let $\alpha, \beta$ and $\gamma$ denote the angles of the triangle $ABC$. The perpendicular bisector of $AB$ intersects $BC$ at the point $X$, the perpendicular bisector of $AC$ intersects it at $Y$. Prove that $\tan(\beta) \cdot \tan(\gamma) = 3$ implies $BC= XY$ (or in other words: Prove that a sufficient condition for $BC = XY$ is $\tan(\beta) \cdot \tan(\gamma) = 3$). Show that this condition is not necessary, and give a necessary and sufficient condition for $BC = XY$.",['geometry']
18075,"Define the numbers $a_0, a_1, \ldots, a_n$ in the following way:
\[ a_0 = \frac{1}{2}, \quad a_{k+1} = a_k + \frac{a^2_k}{n} \quad (n &gt; 1, k = 0,1, \ldots, n-1).  \]
Prove that \[ 1 - \frac{1}{n} &lt; a_n &lt; 1.\]",['algebra']
18076,"Prove that the equation \[ x^n + 1 = y^{n+1}, \] where $n$ is a positive integer not smaller then 2, has no positive integer solutions in $x$ and $y$ for which $x$ and $n+1$ are relatively prime.","['algebra', 'number theory']"
18078,"Determine all positive integers $n$ such that the following statement holds: If a convex polygon with with $2n$ sides $A_1 A_2 \ldots A_{2n}$ is inscribed in a circle and $n-1$ of its $n$ pairs of opposite sides are parallel, which means if the pairs of opposite sides
\[(A_1 A_2, A_{n+1} A_{n+2}), (A_2 A_3, A_{n+2} A_{n+3}), \ldots , (A_{n-1} A_n, A_{2n-1} A_{2n})\]
are parallel, then the sides \[ A_n A_{n+1}, A_{2n} A_1\] are parallel as well.","['algebra', 'geometry']"
18079,Find the digits left and right of the decimal point in the decimal form of the number \[ (\sqrt{2} + \sqrt{3})^{1980}. \],['combinatorics']
18080,"In a rectangular coordinate system we call a horizontal line parallel to the $x$ -axis triangular if it intersects the curve with equation \[y = x^4 + px^3 + qx^2 + rx + s\] in the points $A,B,C$ and $D$ (from left to right) such that the segments $AB, AC$ and $AD$ are the sides of a triangle. Prove that the lines parallel to the $x$ - axis intersecting the curve in four distinct points are all triangular or none of them is triangular.","['algebra', 'geometry']"
18083,"Let $p$ be a prime number. Prove that there is no number divisible by $p$ in the $n-th$ row of Pascal's triangle if and only if $n$ can be represented in the form $n = p^sq - 1$, where $s$ and $q$ are integers with $s \geq 0, 0 &lt; q &lt; p$.",['number theory']
18086,"Find all pairs of solutions $(x,y)$:
\[ x^3 + x^2y + xy^2 + y^3 = 8(x^2 + xy + y^2 + 1). \]","['algebra', 'number theory']"
18088,Prove that the sum of the six angles subtended at an interior point of a tetrahedron by its six edges is greater than 540°.,['geometry']
18089,"Given three infinite arithmetic progressions of natural numbers such that each of the numbers 1,2,3,4,5,6,7 and 8 belongs to at least one of them, prove that the number 1980 also belongs to at least one of them.",['algebra']
18090,"Let $\{x_n\}$ be a sequence of natural numbers such that \[(a) 1 = x_1 &lt; x_2 &lt; x_3 &lt; \ldots; \quad (b) x_{2n+1} \leq 2n \quad \forall n.\] Prove that, for every natural number $k$, there exist terms $x_r$ and $x_s$ such that $x_r - x_s = k.$",['algebra']
18091,"Prove that $\sum \frac{1}{i_1i_2 \ldots i_k} = n$ is taken over all non-empty subsets $\left\{i_1,i_2, \ldots, i_k\right\}$ of $\left\{1,2,\ldots,n\right\}$. (The $k$ is not fixed, so we are summing over all the $2^n-1$ possible nonempty subsets.)",['combinatorics']
18092,"Let $A_1A_2A_3$ be a triangle and, for $1 \leq i \leq 3$, let $B_i$ be an interior point of edge opposite $A_i$. Prove that the perpendicular bisectors of $A_iB_i$ for $1 \leq i \leq 3$ are not concurrent.",['geometry']
18093,"Given a sequence $\{a_n\}$ of real numbers such that $|a_{k+m} - a_k - a_m| \leq 1$ for all positive integers $k$ and $m$, prove that, for all positive integers $p$ and $q$, \[|\frac{a_p}{p} - \frac{a_q}{q}| &lt; \frac{1}{p} + \frac{1}{q}.\]",['algebra']
18094,"Find the greatest natural number $n$ such there exist natural numbers $x_{1}, x_{2}, \ldots, x_{n}$ and natural $a_{1}&lt; a_{2}&lt; \ldots &lt; a_{n-1}$ satisfying the following equations for $i =1,2,\ldots,n-1$: \[x_{1}x_{2}\ldots x_{n}= 1980 \quad \text{and}\quad x_{i}+\frac{1980}{x_{i}}= a_{i}.\]",['number theory']
18095,Let $S$ be a set of 1980 points in the plane such that the distance between every pair of them is at least 1. Prove that $S$ has a subset of 220 points such that the distance between every pair of them is at least $\sqrt{3}.$,['geometry']
18096,"Let $AB$ be a diameter of a circle; let $t_1$ and $t_2$ be the tangents at $A$ and $B$, respectively; let $C$ be any point other than $A$ on $t_1$; and let $D_1D_2. E_1E_2$ be arcs on the circle determined by two lines through $C$. Prove that the lines $AD_1$ and $AD_2$ determine a segment on $t_2$ equal in length to that of the segment on $t_2$ determined by $AE_1$ and $AE_2.$",['geometry']
18140,"The sequence $\{a_n\}_{n\geq 0}$ of real numbers satisfies the relation:
\[ a_{m+n} + a_{m-n} - m + n -1 = \frac12 (a_{2m} + a_{2n})  \]
for all non-negative integers $m$ and $n$, $m \ge n$. If $a_1 = 3$ find $a_{2004}$.",['algebra']
18141,"Let $O$ be an interior point of an acute triangle $ABC$. The circles with centers the midpoints of its sides and passing through $O$ mutually intersect the second time at the points $K$, $L$ and $M$ different from $O$. Prove that $O$ is the incenter of the triangle $KLM$ if and only if $O$ is the circumcenter of the triangle $ABC$.",['geometry']
18142,Solve in prime numbers the equation $x^y - y^x = xy^2 - 19$.,['number theory']
18143,"The plane is partitioned into regions by a finite number of lines no three of which are concurrent. Two regions are called ""neighbors"" if the intersection of their boundaries is a segment, or half-line or a line (a point is not a segment). An integer is to be assigned to each region in such a way that:
i) the product of the integers assigned to any two neighbors is less than their sum;
ii) for each of the given lines, and each of the half-planes determined by it, the sum of the integers, assigned to all of the regions lying on this half-plane equal to zero.
Prove that this is possible if and only if not all of the lines are parallel.",['combinatorics']
18158,"Let $\overline{AH_1}, \overline{BH_2}$, and $\overline{CH_3}$ be the altitudes of an acute scalene triangle $ABC$. The incircle of triangle $ABC$ is tangent to $\overline{BC}, \overline{CA},$ and $\overline{AB}$ at $T_1, T_2,$ and $T_3$, respectively. For $k = 1, 2, 3$, let $P_i$ be the point on line $H_iH_{i+1}$ (where $H_4 = H_1$) such that $H_iT_iP_i$ is an acute isosceles triangle with $H_iT_i = H_iP_i$. Prove that the circumcircles of triangles $T_1P_1T_2$, $T_2P_2T_3$, $T_3P_3T_1$ pass through a common point.",['geometry']
18269,"I'll post some nice combinatorics problems here, taken from the wonderful training book ""Les olympiades de mathmatiques"" (in French) written by Tarik Belhaj Soulami.
Here goes the first one:
Let $\mathbb{I}$ be a non-empty subset of $\mathbb{Z}$ and let $f$ and $g$ be two functions defined on $\mathbb{I}$. Let $m$ be the number of pairs $(x,\;y)$ for which $f(x) = g(y)$, let $n$ be the number of pairs $(x,\;y)$ for which $f(x) = f(y)$ and let $k$ be the number of pairs $(x,\;y)$ for which $g(x) = g(y)$. Show that \[2m \leq n + k.\]",['combinatorics']
18288,"Let us consider a set $S = \{ a_1 &lt; a_2 &lt; \ldots &lt; a_{2004}\}$, satisfying the following properties: $f(a_i) &lt; 2003$ and $f(a_i) = f(a_j) \quad \forall i, j$ from $\{1, 2,\ldots , 2004\}$, where $f(a_i)$ denotes number of elements which are relatively prime with $a_i$. Find the least positive integer $k$ for which in every $k$-subset of $S$, having the above mentioned properties there are two distinct elements with greatest common divisor greater than 1.","['combinatorics', 'number theory']"
18289,"Find all real values of $\alpha$, for which there exists one and only one function $f: \mathbb{R} \mapsto \mathbb{R}$ and satisfying the equation \[ f(x^2 + y + f(y)) = (f(x))^2 + \alpha \cdot y \] for all $x, y \in \mathbb{R}$.",['algebra']
18291,"Let $S$ be the set of positive integers in which the greatest and smallest elements are relatively prime. For natural $n$, let $S_n$ denote the set of natural numbers which can be represented as sum of at most $n$ elements (not necessarily different) from $S$. Let $a$ be greatest element from $S$. Prove that there are positive integer $k$ and integers $b$ such that $|S_n| = a \cdot n + b$ for all $ n &gt; k $.",['number theory']
18293,"In the plane, there are two circles $\Gamma_1, \Gamma_2$ intersecting each other at two points $A$ and $B$. Tangents of $\Gamma_1$ at $A$ and $B$ meet each other at $K$. Let us consider an arbitrary point $M$ (which is different of $A$ and $B$) on $\Gamma_1$. The line $MA$ meets $\Gamma_2$ again at $P$. The line $MK$ meets $\Gamma_1$ again at $C$. The line $CA$ meets $\Gamma_2 $ again at $Q$. Show that the midpoint of $PQ$ lies on the line $MC$ and the line $PQ$ passes through a fixed point when $M$ moves on $\Gamma_1$.
[Moderator edit: This problem was also discussed on http://www.mathlinks.ro/Forum/viewtopic.php?t=21414 .]",['geometry']
18296,"Let $ \left\{x_n\right\}$, with $ n = 1, 2, 3, \ldots$, be a sequence defined by $ x_1 = 603$, $ x_2 = 102$ and $ x_{n + 2} = x_{n + 1} + x_n + 2\sqrt {x_{n + 1} \cdot x_n - 2}$ $ \forall n \geq 1$. Show that:
(1) The number $ x_n$ is a positive integer for every $ n \geq 1$.
(2) There are infinitely many positive integers $ n$ for which the decimal representation of $ x_n$ ends with 2003.
(3) There exists no positive integer $ n$ for which the decimal representation of $ x_n$ ends with 2004.",['algebra']
18299,"Let us consider a convex hexagon ABCDEF. Let $A_1, B_1,C_1, D_1, E_1, F_1$ be midpoints of the sides $AB, BC, CD, DE, EF,FA$ respectively. Denote by $p$ and $p_1$, respectively, the perimeter of the hexagon $ A B C D E F $ and hexagon $ A_1B_1C_1D_1E_1F_1 $. Suppose that all inner angles of hexagon $ A_1B_1C_1D_1E_1F_1 $ are equal. Prove that \[ p \geq \frac{2 \cdot \sqrt{3}}{3} \cdot p_1 .\] When does equality hold ?",['geometry']
18387,"Find all functions $ f: \mathbb{R} \to \mathbb{R}$ satisfying
\[ f\left(\frac {x + y}{x - y}\right) = \frac {f\left(x\right) + f\left(y\right)}{f\left(x\right) - f\left(y\right)}
\]
for all $ x \neq y$.",['algebra']
18398,"Let $ABC$ be an isosceles triangle with $AC=BC$, whose incentre is $I$. Let $P$ be a point on the circumcircle of the triangle $AIB$ lying inside the triangle $ABC$. The lines through $P$ parallel to $CA$ and $CB$ meet $AB$ at $D$ and $E$, respectively. The line through $P$ parallel to $AB$ meets $CA$ and $CB$ at $F$ and $G$, respectively. Prove that the lines $DF$ and $EG$ intersect on the circumcircle of the triangle $ABC$.
[i]Proposed by Hojoo Lee, Korea[/i]",['geometry']
